date,equity,daily_pnl,drawdown,source
2026-04-21,960929.3869,-49430.3529,-49430.3529,closed_positions
2026-04-22,971676.3683,10746.9814,-38683.3715,closed_positions
2026-04-23,929296.1416,-42380.2267,-81063.5982,closed_positions
2026-04-24,914001.9296,-15294.212,-96357.8102,closed_positions
2026-04-25,906273.7027,-7728.2269,-104086.0371,closed_positions
2026-04-26,915419.9945,9146.2918,-94939.7453,closed_positions
2026-04-27,931093.5192,15673.5247,-79266.2206,closed_positions
2026-04-28,964524.8483,33431.3291,-45834.8915,closed_positions
2026-04-29,979171.8858,14647.0375,-31187.854,closed_positions
2026-04-30,997438.9664,18267.0806,-12920.7734,closed_positions
2026-05-01,1014623.4999,17184.5335,0.0,closed_positions
2026-05-02,1064756.2356,50132.7357,0.0,closed_positions
2026-05-03,1064405.0556,-351.18,-351.18,closed_positions
2026-05-04,1103709.0281,39303.9725,0.0,closed_positions
2026-05-05,1110195.7844,6486.7563,0.0,closed_positions
2026-05-06,1145817.929,35622.1446,0.0,closed_positions
2026-05-07,1126423.4546,-19394.4744,-19394.4744,closed_positions
2026-05-08,1143234.8739,16811.4193,-2583.0551,closed_positions
2026-05-09,1157941.6042,14706.7303,0.0,closed_positions
2026-05-10,1163786.6471,5845.0429,0.0,closed_positions
2026-05-11,1188087.444,24300.7969,0.0,closed_positions
2026-05-12,1211037.6114,22950.1674,0.0,closed_positions
2026-05-13,1251888.225,40850.6136,0.0,closed_positions
2026-05-14,1279314.6399,27426.4149,0.0,closed_positions
2026-05-15,1341901.7933,62587.1534,0.0,closed_positions
2026-05-16,1359365.967,17464.1737,0.0,closed_positions
2026-05-17,1351920.2457,-7445.7213,-7445.7213,closed_positions
2026-05-18,1398139.96,46219.7143,0.0,closed_positions
2026-05-19,1438555.3982,40415.4382,0.0,closed_positions
2026-05-20,1408020.2388,-30535.1594,-30535.1594,closed_positions
2026-05-21,1438494.5783,30474.3395,-60.8199,closed_positions
2026-05-22,1473582.9007,35088.3224,0.0,closed_positions
2026-05-23,1495972.1261,22389.2254,0.0,closed_positions
2026-05-24,1495898.132,-73.9941,-73.9941,closed_positions
2026-05-25,1506341.4847,10443.3527,0.0,closed_positions
2026-05-26,1520077.2407,13735.756,0.0,closed_positions
2026-05-27,1550439.6886,30362.4479,0.0,closed_positions
2026-05-28,1597662.4862,47222.7976,0.0,closed_positions
2026-05-29,1627905.0252,30242.539,0.0,closed_positions
2026-05-30,1730778.1766,102873.1514,0.0,closed_positions
2026-05-31,1685818.0996,-44960.077,-44960.077,closed_positions
2026-06-01,1753562.326,67744.2264,0.0,closed_positions
2026-06-02,1866561.1745,112998.8485,0.0,closed_positions
2026-06-03,1901173.0579,34611.8834,0.0,closed_positions
2026-06-04,1987857.8302,86684.7723,0.0,closed_positions
2026-06-05,2017834.5778,29976.7476,0.0,closed_positions
2026-06-06,2082967.7685,65133.1907,0.0,closed_positions
2026-06-07,2134759.1155,51791.347,0.0,closed_positions
2026-06-08,2166589.5647,31830.4492,0.0,closed_positions
2026-06-09,2176648.6179,10059.0532,0.0,closed_positions
2026-06-11,2178707.0003,2058.3824,0.0,closed_positions
2026-06-12,2235321.4182,56614.4179,0.0,closed_positions
2026-06-13,2247387.2082,12065.79,0.0,closed_positions
2026-06-14,2278026.3629,30639.1547,0.0,closed_positions
2026-06-15,2305137.3406,27110.9777,0.0,closed_positions
2026-06-16,2328729.391,23592.0504,0.0,closed_positions
2026-06-19,2340192.5774,11463.1864,0.0,closed_positions
2026-06-20,2360560.7609,20368.1835,0.0,closed_positions
2026-06-21,2375397.6657,14836.9048,0.0,closed_positions
2026-06-30,2364386.9251,-11010.7406,-11010.7406,closed_positions
2026-07-01,2367619.1003,3232.1752,-7778.5654,closed_positions
2026-07-03,2398011.8604,30392.7601,0.0,closed_positions
2026-07-04,2420730.665,22718.8046,0.0,closed_positions
2026-07-07,2424292.5738,3561.9088,0.0,closed_positions
2026-07-08,2455929.1124,31636.5386,0.0,closed_positions
2026-07-11,2465946.7838,10017.6714,0.0,closed_positions
2026-07-12,2488615.2855,22668.5017,0.0,closed_positions
2026-07-15,2496667.7872,8052.5017,0.0,closed_positions
2026-07-16,2535649.8305,38982.0433,0.0,closed_positions
2026-07-17,2663382.0847,127732.2542,0.0,closed_positions
2026-07-18,2697223.2563,33841.1716,0.0,closed_positions
2026-07-19,2725446.3471,28223.0908,0.0,closed_positions
2026-07-22,2730886.2086,5439.8615,0.0,closed_positions
2026-07-23,2745900.2273,15014.0187,0.0,closed_positions
2026-07-24,2807238.3669,61338.1396,0.0,closed_positions
2026-07-25,2828157.7387,20919.3718,0.0,closed_positions
2026-07-26,2872084.3314,43926.5927,0.0,closed_positions
2026-07-27,2877598.8958,5514.5644,0.0,closed_positions
2026-07-29,2879258.2337,1659.3379,0.0,closed_positions
2026-07-30,2912815.9135,33557.6798,0.0,closed_positions
2026-07-31,2957281.1533,44465.2398,0.0,closed_positions
2026-08-01,2989323.644,32042.4907,0.0,closed_positions
2026-08-02,3047129.1045,57805.4605,0.0,closed_positions
2026-08-03,3067828.1514,20699.0469,0.0,closed_positions
2026-08-04,3080257.2831,12429.1317,0.0,closed_positions
2026-08-06,3104592.9672,24335.6841,0.0,closed_positions
2026-08-07,3190148.291,85555.3238,0.0,closed_positions
2026-08-08,3212644.4129,22496.1219,0.0,closed_positions
2026-08-09,3238737.9025,26093.4896,0.0,closed_positions
2026-08-10,3251242.9022,12504.9997,0.0,closed_positions
2026-08-12,3293328.8375,42085.9353,0.0,closed_positions
2026-08-13,3330731.1808,37402.3433,0.0,closed_positions
2026-08-14,3372047.9612,41316.7804,0.0,closed_positions
2026-08-15,3532442.5547,160394.5935,0.0,closed_positions
2026-08-16,3608179.9186,75737.3639,0.0,closed_positions
2026-08-17,3626562.8538,18382.9352,0.0,closed_positions
2026-08-19,3635369.5118,8806.658,0.0,closed_positions
2026-08-20,3644913.2194,9543.7076,0.0,closed_positions
2026-08-21,3673112.0988,28198.8794,0.0,closed_positions
2026-08-22,3705977.6025,32865.5037,0.0,closed_positions
2026-08-23,3740303.0149,34325.4124,0.0,closed_positions
2026-08-24,3752581.9718,12278.9569,0.0,closed_positions
2026-08-25,3761463.0818,8881.11,0.0,closed_positions
